nquest,pesofit,y,riscons2
509516,1.3270112,26041.541,50
509550,.15196203,55600,98
509601,.22027287,25200,90
509689,.18185985,21984.945,50
509712,.51671183,1200,100
509717,.21196191,11458.946,90
509720,.26225492,12272.318,100
509806,.10965163,14700,100
509808,.088686161,50909.594,0
509869,1.0882971,19563.166,100
509871,.9511345,76199.594,90
509889,1.3503854,17300,100
510039,.12091722,23845.092,0
510071,.56039006,45513.977,0
510097,.16598707,36046.586,0
510109,1.1181759,19457.063,0
510112,.90605032,17545.328,100
510181,1.1671565,15020.485,80
510210,1.105004,16117.036,95
510220,1.1799401,16771.451,95
510224,1.3660238,7800,100
510231,.11577034,25363.32,100
510239,.13121751,56973.492,0
510244,.090281621,51524.566,80
510245,.10025182,38205.98,80
510329,.32559201,1100,100
510345,.31111562,24944.246,100
510374,.52107626,27709.697,50
510432,1.7217799,17966.324,30
510433,2.6187201,35585.891,30
510437,1.8080512,23973.977,50
510439,1.5389057,185549.78,50
510515,.19510312,12600.358,30
510587,.19948046,44342.914,50
510634,1.1177914,40726.641,40
510984,.2749657,46000,100
511059,1.9446127,14631.66,30
511074,1.9235445,22253.32,60
511098,1.912362,20266.641,70
511103,2.1737452,8900,50
511116,1.2952305,21879.398,0
511130,1.5583316,17841.551,30
511136,3.1911132,13000,30
511147,2.2564349,20400,70
511160,1.8037746,33713.332,30
511165,1.3058503,40937.082,10
511166,1.7230344,20535.932,80
511170,.28714323,35862.82,0
511260,.38782039,28000,50
511307,.28539032,37663.32,50
511315,.40383595,19967.084,50
511342,1.8204862,16408.953,40
511352,1.8516895,24000,40
511354,1.1207302,15790,50
511355,2.453928,12912.188,60
511356,1.58816,24720.809,70
511365,2.4798055,21406.332,50
511367,1.0420611,19302.111,50
511416,1.1498408,7735,70
511419,1.1498408,14000,50
511424,1.0174928,20459.498,50
511431,1.0174928,13007.599,0
511435,1.0174928,13471.158,0
511438,1.0286372,8850,0
511443,.17371058,41094.98,50
511451,.1525486,28063.32,50
511474,.180787,37294.98,100
511489,.15054873,44813.32,50
511491,.16637383,17750,50
511494,.16684447,16000,100
511495,.13889253,17200,0
511500,.17928471,21291.814,0
511501,.16684447,19697.992,0
511507,.21434599,31219.23,50
511519,.075872108,17436.223,100
511525,.075773813,22214.127,80
511616,.30431136,26562.039,0
511624,.27266321,22683.502,100
511629,.24328843,24231.66,60
511757,.35450983,25631.66,50
511942,.29774594,28963.32,80
511987,.30277461,10400,50
512199,.3421573,10000,100
512211,.32760763,13189.498,100
512368,.71773124,15660,100
512372,.71437722,12590,100
512382,.64333129,14492.911,100
512406,.8603158,36409,100
512411,1.254773,23000,100
512417,.7066204,15576.632,80
512420,.90088493,51089.781,95
512433,.23076648,21851.914,100
512452,.28521568,21029.656,50
512457,.14627975,30864.629,100
512459,.15212077,50912.934,100
512517,1.1720289,36624.41,80
512547,1.3823625,33156.652,80
512574,.18640943,32275.328,90
512579,.16232435,10800,0
512687,.37940013,7432.6489,30
512704,.38133508,52674.98,50
512768,.59956962,19371.398,30
512784,.52931458,25661.076,20
512807,.37999082,8450,20
512843,.40377879,22290.389,100
512845,.34502134,52655.719,80
512846,.40032515,16320,100
512849,.4261089,16200,100
512850,.74555194,22482.174,100
512858,.16221705,15900,40
512882,.22097576,41829.59,80
512884,.98131639,10400,90
512887,.90940785,33619.047,90
512892,.58566087,10200,100
512897,.58225608,10200,90
512921,.41900223,56507.77,0
512928,.27370304,28656.332,0
512930,.12291175,21577.576,30
512935,.11349997,55570.945,50
512939,.12842385,33070.281,50
512940,.12098354,19789,50
512941,.12621896,90183.719,50
512943,.11504082,25931.213,30
512944,.099340782,22466.367,50
512963,.18921098,30528.537,30
513045,.54410225,45731.66,20
513053,.62644029,24013.871,0
513064,.48040277,34851.898,40
513113,.21072321,39737.859,0
513131,.17856087,35810.512,0
513140,.18980972,10298.693,0
513326,.28973261,15400,40
513329,.26322308,22598.227,70
513330,.24315561,22079.238,50
513335,.22111949,21133.676,50
513348,.77594358,9746.084,20
513369,.27493244,26742.107,0
513373,.27794373,22748.689,10
513377,.25736403,25898.564,0
513382,.27794373,17587.104,20
513384,.27493244,25891.66,30
513386,.27813017,131994,0
513388,.279569,16418.318,10
513390,.24088316,31085.273,0
513406,.80256116,43231.555,50
513411,.87337542,30600,0
513421,.20103134,51539.82,50
513427,.7798813,61791.605,50
513428,.26095191,55187.648,0
513430,2.5909894,35749.973,100
513437,.22785661,74572.266,50
513442,1.5422999,32524.98,0
513449,.7661429,18865.449,100
610206,.58572334,27622.791,70
610375,.56382334,17946.332,70
610398,.55445904,26530.693,50
610658,.47247249,33711.918,30
610980,.42202601,41775.758,0
611167,.60657388,24211.629,80
611412,.53202665,118316.45,100
611441,.50845349,54659.914,50
611453,.44345173,59723.203,10
611512,.59237731,23953.939,100
611614,.27869108,47225.328,50
611699,.30597895,20441.158,0
611747,.30457148,20231.66,80
611762,.27892295,21491.242,50
611774,.2994329,92643.797,50
611993,.30796805,53670.305,10
612011,.30796805,51488.41,30
612234,.31348747,42727.219,90
612269,.55684245,28062.697,20
612402,.62180585,28292.053,80
612423,.31720394,42855.977,10
612483,.3392576,20786.084,80
612547,.52873087,47031.039,80
613319,.29225868,98056.789,0
613488,.25962782,63595.609,0
613535,.37715033,57972.898,100
613605,.40291926,25256.092,0
613621,.40527534,21324.938,50
613624,.40291926,27000,50
613697,.30024013,7640.6382,100
613825,.28838465,22270.664,50
614068,.27478352,11050,80
614094,.21770041,17310.338,60
614660,.50318587,15727.64,80
614683,.27429995,52995.684,0
614783,.30431136,22931.66,90
615309,.53541797,26377.486,100
615399,.70692968,40653.91,20
615505,.19613726,18446.219,20
615662,.2031932,48228.395,0
615751,.23112626,45375.559,50
615986,.14196351,16005.83,50
616016,.35982388,30891.66,30
616032,.42700759,41907.609,50
616078,.32413998,56570.934,0
616111,.58532357,20410.32,50
616191,.58532357,15781.66,20
616313,.22873117,81149.398,100
616381,.18800744,28225.328,50
617019,.25508943,33419.27,0
617023,.18556194,64799.777,0
617089,.14747329,14002.133,40
617231,.46330902,20678.98,50
617398,.8532455,136387.72,0
617436,.87467182,10316.679,15
617637,.72021997,52247.262,20
617902,.5821023,191946.61,70
618079,.66078663,31225.545,70
618164,.43157691,31833.076,50
618272,.28605071,18468.996,10
618755,.27338457,63727.176,90
619038,.45162308,9102.9746,100
619060,.46158153,8250,100
619170,.37826675,24550,100
619396,.38114816,19635.764,100
619456,.57300317,15506.965,40
619457,.40825385,18210.168,100
619807,.41192797,27008.586,20
620179,.89828777,27881.66,50
620481,.29479235,88367.461,0
620503,.21008109,53813.941,100
620593,.17635249,23400,0
620649,.91142178,60948.699,0
620805,.29063469,68322.789,40
620829,.38054046,38731.074,50
620858,.31767002,44775.617,70
620862,.35151878,137192.8,50
621685,.8575421,73249.523,0
621735,1.2960416,49230.184,100
621762,1.4302059,16803.939,90
621766,1.4392568,30013.553,90
621773,1.4215759,4800,100
621999,.15763693,12384.324,40
622031,.15763693,15250,50
622034,.19308899,34200,90
622063,.1475895,23000,50
622071,.24701403,48146.613,75
622228,.61911798,46868.543,0
622306,.17254794,16039.939,0
622707,.23762438,24713.066,70
622717,.25335997,12744.199,80
622915,2.5911348,15326.765,20
623250,.4791469,16800,100
623277,.36559978,19800,100
623281,.25634626,36400,100
623300,.52782726,18600,100
623305,.53442281,21600,100
623310,.38792545,0,100
623606,1.1500919,41441.871,30
623614,.11078356,27246.025,50
623619,.095750123,7540,100
623961,.29749304,26791.66,20
624017,.52207953,6820.4336,0
624389,.40939343,18656.371,0
624400,.20351925,9367.8281,0
624422,1.6563374,21615.83,100
624744,.28628376,46319.211,30
624781,2.9888699,31493.637,75
624804,2.6446941,7289.9614,20
625193,.16297449,37462.18,90
625304,.23094325,24836.008,0
625509,.31160218,8450,40
625513,.33122402,14050,40
625536,.43754256,15000,40
625538,.35755715,26800,50
625641,.26116705,82480.133,0
625651,.18907298,58666.375,100
625694,.4255138,26796.047,0
625803,.51526487,29310.893,0
625837,.66213942,66462.828,0
625926,.15933323,27981.967,50
625983,.3708466,51744.73,0
626001,.31148821,3391.6602,100
626030,.33746183,12651.158,0
626162,.99828309,31668.396,0
626178,1.3159475,20022.551,40
626189,1.1083246,10200,50
626240,1.0489774,19226.641,70
626259,1.2807689,77819.148,40
626288,1.666429,39902.625,50
626310,.11718555,45094.98,50
626312,.13268104,20117.49,0
626361,.13124356,16272.78,100
626449,.48457491,67382.75,50
626550,.82272816,75407.578,100
626641,.70940679,32714.658,50
626680,.95244831,9858.6025,0
626688,1.1730846,36802.59,50
626851,.82298404,83248.734,80
626868,.67467248,26324.32,100
626892,.69349897,37964.891,90
627067,.56547606,25084.795,60
627096,.68478966,41506.813,0
627314,.21519369,16094.063,50
627375,.46291086,11520.911,0
627479,.17012703,14400,40
627797,.15510954,47712.367,20
627842,.22607176,53778.027,50
627845,.20619933,23570.955,20
628091,.19117808,17753.996,0
628193,.32943821,300,50
628262,.28080547,31369.15,50
628418,.31231683,35598.309,50
629455,.17340519,31620.246,30
629458,.11992162,24910.186,70
629478,.12334918,102242.51,50
629488,.12291175,21062.637,50
629492,.1395096,12239.468,40
629505,.22659524,40280.613,50
629518,.1110063,32300,100
629520,.17771946,31431.504,80
629521,.12363048,18482.543,40
629555,.30061078,49389.148,50
629828,.26552883,19682.438,50
629984,.2580806,20165.328,40
630008,.33994633,10514.124,0
630345,.40746072,41537.301,100
630630,.47423089,33691.207,0
630650,.51222664,22100,0
630743,.18033725,47419.512,50
630858,.17204964,27990.826,80
630883,.19401976,78338.57,50
631016,.25732651,59258.641,0
631019,.26014495,35553.328,0
631237,1.994647,70405.961,0
631306,.22104642,33936.336,40
631431,.24359722,65408.668,0
631532,.54483467,45922.805,80
631712,.34141397,32301.896,50
631796,.34292009,29600,50
631903,.68246931,27583.936,70
631954,.19751562,7554.8496,100
631981,.46374008,17463.037,100
632021,.40028101,20733.563,90
632044,.2733731,29913.32,60
632059,.27655271,52500.98,40
632078,.40700936,25370.121,0
632099,1.2775263,11063.32,0
632118,.8526383,47800,100
632270,.27679718,20704,50
632293,.73141074,19648.145,50
632347,.88617498,38837.992,80
633412,.35124719,46231.66,50
633458,.21713439,53339.906,50
633606,.27864695,43489.961,40
633654,.33251911,33037.992,60
633941,.4530693,17659.975,100
633951,.47070843,35922.152,100
634144,.51292968,31007.094,0
634442,.19850878,55659.316,0
634481,.20319401,24030,100
634551,.41575277,31563.514,90
634732,.66737956,72364.258,100
634769,.55898726,37897.484,0
634810,1.2127242,30179.176,50
634821,1.6253014,50567.113,0
634847,1.4598768,35894.98,0
634935,.1610857,27813.961,0
635007,.17865625,29245.984,0
635047,.18398945,38253.32,0
635112,.52226949,44972.02,0
635180,.20844659,19816.232,100
635210,.26225492,13941.495,100
635258,.26225492,10780,100
635263,1.0392988,49030.031,25
635288,1.1330016,30919.396,50
635334,.77378684,24243.576,0
635346,.81525987,68998.148,50
635513,.22163381,24000,100
635514,.14773369,6000,100
635964,.60253394,61840.512,50
636185,1.6899477,6500,50
636206,1.4811778,19356.332,0
636237,2.5875504,23343.607,50
636258,1.4421662,34419.578,50
636277,1.7526966,26798.029,0
636289,1.4579974,37702.063,50
636297,1.7368551,79298.508,40
636301,2.0743334,24299.803,50
636304,1.9598691,15560.636,0
636305,2.7760217,31191.834,0
636309,1.8039421,38989.531,0
636401,1.4140416,21197.586,80
636407,1.4061679,36027.332,85
636418,1.4140416,22577.779,80
636558,.14527683,94902.953,0
636708,.18489936,39250.105,50
636870,.1553961,25683.869,100
636941,1.3243332,44490.934,0
637009,.99470156,36135.734,50
637242,.23101836,12630,100
637537,3.5004225,45518.996,80
637619,.19082515,35581.785,50
637701,.17651302,41469.25,0
637711,.18319593,26900,0
637728,.18426718,12500,0
637869,1.2517745,18380,60
638122,.17278954,34551.66,50
638132,.18102564,15940.934,0
638225,.2349503,39603.008,50
638250,.20407216,17914.48,30
638322,.92116028,24539.307,50
638339,.94310588,33740.93,80
638360,.39239076,53682.059,0
638395,.53532344,45272.82,0
638414,.46994135,58107.605,50
638508,2.4409146,34831.66,30
638603,.31990424,101702.95,50
638811,.31829214,103667.82,0
638863,.23545413,29987.635,100
638906,.1110573,27327.869,0
638981,.47628012,9062.1621,70
639013,.51066768,25239.201,90
639067,.54845846,12696.654,50
639292,.91176981,68878.578,80
639331,.93589914,66811.352,80
639373,.11888578,41418.273,20
639502,.51691139,82915.461,0
639509,.64863342,67379.258,50
639575,.26543337,22351.473,50
639591,.24431551,40636.383,40
639924,.19123243,33526.746,50
639971,1.2579726,11000,100
640164,.17902005,75495.305,0
640212,.29063356,56098.793,0
640220,.24064231,13567.74,50
640250,.27276012,225230.91,0
640657,.92060208,44885.477,50
640790,.62748843,27728.145,50
640821,.73658085,107700.12,60
640837,.62069011,38383.023,100
640864,.93359822,14651.237,100
640954,.18921098,36757.625,50
640970,.4500576,22438.086,100
640994,.43609175,11745.591,100
641030,.43864182,11736.726,100
641084,.16885234,11326,100
641088,.20589817,54898.262,90
641305,1.9606444,26880.986,40
641624,.30929047,38260.391,0
641628,.30754495,36831.66,0
642007,.27959982,33772.941,100
642108,1.7610279,9891.6602,20
648534,.18028325,15300,100
648572,.47187757,16109.799,90
648636,.58496338,8238.7568,100
648725,.31846064,7159.498,20
648759,.46068347,24531.24,0
648790,.19042909,22834.826,20
648841,.15391022,25244.828,0
648843,.19364056,13763.206,80
648853,.19364056,15225.328,10
648863,.19251482,22249.324,30
648876,.19251482,15781.66,10
648888,.14989546,37959.633,40
648889,.23363951,42171.922,60
648914,.36043102,41142.688,82
649015,1.4283161,61315.117,50
649032,1.3067592,49049.652,100
649054,1.4613591,30845.637,0
649061,1.5576959,86805.063,50
649063,1.3067592,68581.094,100
649067,1.0886669,65422.738,0
649071,1.2092552,57801.293,50
649089,1.7883934,22184.943,0
649207,.98530704,15855.065,50
649223,.99360245,11193.166,20
649224,.98283762,19189,90
649233,1.1388365,19822.162,50
649374,1.8853558,15100,10
649375,3.0956752,25218.672,20
649391,2.0708051,11544,0
649393,1.8446562,16936.533,0
650023,.45529395,20830.824,50
650027,.31320435,51031.965,50
650048,.42457378,29031.66,70
650055,.22327715,14130.334,100
650079,.50645417,5504.1353,100
650091,1.1671565,18100.656,95
650101,.1686369,17700,50
670338,.41108513,29194.324,50
670362,1.1272837,20065.328,0
670485,1.3393945,38800,0
670498,.63716871,29397.561,20
670565,.22206081,33266.074,30
670599,.68947798,16149.88,50
670652,.41263616,19393.807,100
670668,.31170768,24888.289,80
670670,.25946409,16700,85
670697,.19454214,12145.737,0
670698,.17906438,32920.176,50
670711,.6719777,35713.313,50
670749,.43387896,14361.802,100
670762,1.022801,8832.3301,20
670797,.27274618,48552.133,0
670799,.51081586,22763.508,0
670834,.22971196,17260,50
670853,.27427533,33198.355,90
670857,.32888389,26637.992,90
670858,.25467798,7600,100
670865,2.1463425,26950,80
670874,1.8409929,20410.324,60
670876,1.6941918,15009.584,70
670941,2.1240964,24189.961,40
670947,.43909219,49885.008,10
670987,1.8922874,15488.881,0
671023,.35169703,33079.398,0
671033,.42258602,52062.102,0
671096,.25918633,25726.641,80
671104,.26070192,28381.668,50
671105,.24003147,28832.424,50
671135,.30609083,12700,100
671136,.57005316,22308.652,50
671149,.15781876,36489.34,50
671150,.15396015,48986.148,60
671152,.69589764,41638.117,0
671153,.53290772,26313.725,0
671173,.18946284,17510.914,0
671197,.52207953,25031.627,10
671200,.51257026,26001.125,0
671206,.29159042,55384.363,0
671235,1.8080512,23714.633,50
671244,.79474813,26028.494,100
671296,.15567644,7870,100
671300,.2545101,15035.376,0
671362,.23919488,31842.412,50
671372,.33508849,155199.33,50
671408,.41292667,19835.859,100
671431,.2172673,59979.531,50
671480,1.9682014,23597.191,90
671512,1.9598691,25664.797,0
671520,.47771993,31125.369,0
671568,.2302333,18045,0
671582,1.0140493,52048.875,10
671603,.72874773,30030.711,20
671632,1.2884712,41603.305,0
671635,1.3525795,40399.281,0
671645,.46089175,33857.051,50
671698,.53847134,48623.105,0
671732,.41764835,21350,40
671733,.48731098,36281.492,30
671739,.30225733,46656.332,50
671838,.33852762,24772.307,40
671841,.25188628,65631.641,50
671893,.34670931,35145.168,0
671897,.25142539,32583.557,30
671900,.2302333,14030,10
671904,.51642323,30621.66,20
671905,.51380283,18428.906,10
671909,.95205748,31507.727,30
672032,.22298139,27864.135,0
672063,.1514958,41204.434,0
672065,.13199818,47945.773,0
672142,.26165941,17622.162,50
672351,.21965218,41306.109,0
672365,.15537132,17270.301,10
672369,.4105261,29432.039,100
672404,.61563116,23600,80
672405,1.2119205,24366.988,50
672410,.54808956,34437.344,50
672417,.47433287,28909.561,0
672430,.30028492,34694.98,100
672472,.24617125,27171.848,50
672485,.38938171,55081.082,100
672486,.35261726,21726.057,0
672521,.16556321,76038.922,0
672541,1.0540783,61260.516,50
672572,2.6671615,32931.66,40
672575,2.0867181,11316.641,0
672580,3.055074,20803.328,50
672584,.89362615,26866.996,100
672599,.27552906,92558.305,50
672620,.2509231,55574.535,0
672631,.21539165,15000,70
672679,.6968317,52597.5,1
672683,1.2668922,29905.563,40
672687,1.6538268,47712.066,0
672813,.28557652,22050,50
672814,.3068547,15340,100
672833,.18426718,11640,0
672854,.23807853,11240,0
672872,.30291143,17900,90
672943,1.8872513,16954,0
672949,.16614413,16805.547,0
672978,.62808496,39757.906,40
672985,.73593175,74263.32,50
673005,.1414005,23732.973,20
673032,1.4295293,13209.328,95
673050,.54783285,37367.383,0
673051,.93669504,17949.289,10
673054,.41702315,65198.891,20
673093,.39139184,55707.754,0
673112,.32575548,23000,60
673145,.38539997,45309.828,70
673147,.26768908,43503.926,40
673269,.14663443,41389.961,0
673332,1.0997012,80928.883,100
673364,.21389416,14517.206,80
673373,.94723552,67268.367,40
673377,.25658479,19275.83,50
673378,.35891917,47434.703,100
673399,.72021455,27962.629,20
673419,2.0708051,16153.361,0
673421,2.0364614,28609.885,20
673423,2.4246445,24705.584,40
673424,1.6375746,15084.942,50
673445,.44043404,17723.27,20
673451,.27410457,102048.2,0
673452,.41596222,47213.25,50
673454,.3305366,57936.617,0
673467,.47111848,28350.656,50
673500,.62532955,43682.766,80
673503,.52091485,25043.102,90
673514,2.1279323,55935.453,30
673531,.69233257,56294.98,50
673540,.70155001,19372.162,50
673555,.28723356,4800,100
673556,.3653014,38589.961,50
673559,.31780261,14950,100
673567,.15672049,25900,50
673568,.16111287,14550,50
673570,.12880525,19144.324,100
673657,.12572387,97525.203,90
673661,.13853049,52901.242,90
673665,.18278086,46438.84,85
673685,1.5614719,35910.43,80
673695,.20630732,13422.316,40
673744,.61908966,67241.695,30
